date,rx,tx,duration,fault,ts-ticketinfo-service_cpu,ts-ticketinfo-service_memory
2024-03-16 13:28:42,92311.66666666669,102226.0,221.68981481481475,1,82.33842891581801,707104768
2024-03-16 13:28:53,125304.33333333331,132017.33333333334,220.80590800951623,1,82.33842891581804,707104768
2024-03-16 13:29:04,181041.66666666663,181371.3333333333,220.80590800951623,1,82.33842891581804,707104768
2024-03-16 13:29:16,172419.0,192381.66666666663,220.80590800951623,1,82.33842891581804,707104768
2024-03-16 13:29:27,127401.0,138609.66666666666,219.66903914590745,1,77.88627683951445,707104768
2024-03-16 13:29:38,234198.0,256067.66666666663,219.66903914590745,1,84.53519059036101,699109376
2024-03-16 13:29:49,249131.0,449708.6666666667,219.1794955781199,1,84.53519059036101,699109376
2024-03-16 13:30:00,169301.0,188770.0,219.1794955781199,1,84.53519059036101,699109376
2024-03-16 13:30:11,156856.33333333334,163176.33333333334,219.1794955781199,1,84.53519059036101,699109376
2024-03-16 13:30:22,100310.0,100890.0,218.5862329803328,1,84.53519059036101,699109376
2024-03-16 13:30:33,157340.0,174513.33333333334,218.5862329803328,1,84.87459920977335,688664576
2024-03-16 13:30:44,204341.66666666663,213161.66666666663,218.5862329803328,1,84.87459920977335,688664576
2024-03-16 13:30:55,166582.66666666666,173298.33333333334,218.0292125317527,1,84.87459920977335,688664576
2024-03-16 13:31:06,185925.3333333333,193787.3333333333,218.0292125317527,1,84.87459920977335,688664576
2024-03-16 13:31:17,163395.0,347554.0,217.50132415254228,1,68.85062852313152,688664576
2024-03-16 13:31:28,124222.66666666669,130442.33333333331,217.50132415254228,1,76.13912516287826,660062208
2024-03-16 13:31:39,102937.66666666669,111631.66666666669,217.50132415254228,1,76.13912516287826,660062208
2024-03-16 13:31:50,153011.33333333334,162242.33333333334,217.04465849387037,1,76.13912516287826,660062208
2024-03-16 13:32:01,201012.66666666663,217930.0,217.04465849387037,1,76.13912516287826,660062208
2024-03-16 13:32:12,296826.3333333333,315043.3333333333,217.04465849387037,1,76.13912516287826,660062208
2024-03-16 13:32:23,101814.33333333331,113269.33333333331,216.6491621430256,1,56.74218775821209,660062208
2024-03-16 13:32:34,267924.0,292927.0,216.6491621430256,1,74.31606221660307,643878912
2024-03-16 13:32:45,256691.3333333333,270821.0,216.6491621430256,1,74.31606221660306,643878912
2024-03-16 13:32:56,199247.66666666663,222802.66666666663,216.245817532902,1,74.31606221660307,643878912
2024-03-16 13:33:07,166461.66666666666,169470.33333333334,216.245817532902,1,74.31606221660306,643878912
2024-03-16 13:33:18,344204.3333333333,552766.6666666666,215.60339342523855,0,74.24510941760455,643878912
2024-03-16 13:33:29,186233.66666666663,202733.0,215.60339342523855,0,77.82084478220328,625811456
2024-03-16 13:33:41,216396.66666666663,242437.3333333333,215.60339342523855,0,77.82084478220328,625811456
2024-03-16 13:33:52,321778.6666666667,347850.3333333333,212.82320790414127,0,77.82084478220328,625811456
2024-03-16 13:34:03,292784.0,315118.6666666667,212.82320790414127,0,77.82084478220328,625811456
2024-03-16 13:34:14,87534.66666666667,98158.0,212.82320790414127,0,45.794966666666745,625811456
2024-03-16 13:34:25,93192.33333333331,99636.0,211.1255726780508,0,45.794966666666745,625811456
2024-03-16 13:34:36,160774.33333333334,172178.33333333334,211.1255726780508,0,98.84490212269888,591769600
2024-03-16 13:34:47,119433.66666666669,315302.3333333333,209.32763975155277,0,98.84490212269893,591769600
2024-03-16 13:34:58,150237.66666666666,162239.33333333334,209.32763975155277,0,98.84490212269893,591769600
2024-03-16 13:35:09,149570.0,157029.0,209.32763975155277,0,98.84490212269888,591769600
2024-03-16 13:35:20,127665.66666666669,137041.33333333334,207.9338461538461,0,98.84490212269888,591769600
2024-03-16 13:35:31,276010.3333333333,293324.0,207.9338461538461,0,101.35848925795536,572805120
2024-03-16 13:35:42,178606.0,195424.66666666663,207.9338461538461,0,101.35848925795536,572805120
2024-03-16 13:35:53,202707.66666666663,217024.3333333333,206.2232415902141,0,101.35848925795536,572805120
2024-03-16 13:36:04,45181.66666666666,51423.333333333336,206.2232415902141,0,101.35848925795536,572805120
2024-03-16 13:36:15,78961.33333333333,85350.66666666667,206.2232415902141,0,68.28052431924051,572805120
2024-03-16 13:36:26,106027.0,111074.0,204.73447299211,0,73.09607509632943,572805120
2024-03-16 13:36:37,191612.0,211142.0,204.73447299211,0,84.82089578619915,552091648
2024-03-16 13:36:48,283718.3333333333,485731.6666666667,203.43473005640607,0,84.82089578619915,552091648
2024-03-16 13:36:59,182927.3333333333,196903.0,203.43473005640607,0,84.82089578619915,552091648
2024-03-16 13:37:10,160317.33333333334,166266.33333333334,203.43473005640607,0,84.82089578619915,552091648
2024-03-16 13:37:21,196081.3333333333,212497.3333333333,202.2238895558223,0,84.82089578619915,552091648
2024-03-16 13:37:32,40251.66666666666,46025.66666666666,202.2238895558223,0,75.35517764202056,543711232
2024-03-16 13:37:43,199743.66666666663,213387.0,202.2238895558223,0,75.35517764202056,543711232
2024-03-16 13:37:54,181834.66666666663,194583.0,201.15147292993635,0,75.35517764202056,543711232
2024-03-16 13:38:06,219855.0,228524.0,201.15147292993635,0,75.35517764202056,543711232
2024-03-16 13:38:17,179991.66666666666,390068.3333333333,200.3764078245405,0,75.35517764202056,543711232
2024-03-16 13:38:28,126244.66666666669,138902.66666666666,200.3764078245405,0,54.12762703919499,532963328
2024-03-16 13:38:39,145578.0,154503.0,200.3764078245405,0,69.7504494275711,532963328
2024-03-16 13:38:50,69584.33333333333,74577.33333333333,199.63907414672423,0,69.7504494275711,532963328
2024-03-16 13:39:01,142221.66666666666,152165.66666666666,199.63907414672423,0,69.7504494275711,532963328
2024-03-16 13:39:12,17269.333333333332,20422.33333333333,199.63907414672423,0,69.7504494275711,532963328
2024-03-16 13:39:23,160892.0,170864.33333333334,198.59588373000383,0,68.4454974307136,532963328
2024-03-16 13:39:34,112537.33333333331,119893.0,198.59588373000383,0,66.54197536510259,526946304
2024-03-16 13:39:45,196582.3333333333,204409.66666666663,198.59588373000383,0,66.54197536510259,526946304
2024-03-16 13:39:56,115222.33333333331,126770.0,198.17731598368613,0,66.54197536510259,526946304
2024-03-16 13:40:07,217587.3333333333,234670.0,198.17731598368613,0,66.54197536510259,526946304
2024-03-16 13:40:18,104675.33333333331,297489.3333333333,197.42785686802608,0,50.24430824189865,526946304
2024-03-16 13:40:29,157981.33333333334,169732.66666666666,197.42785686802608,0,63.89055120948854,524582912
2024-03-16 13:40:40,179932.66666666666,189949.66666666663,197.42785686802608,0,63.89055120948854,524582912
2024-03-16 13:40:51,143854.0,156211.0,196.41175344563544,0,63.89055120948854,524582912
2024-03-16 13:41:02,63489.333333333336,68539.33333333333,196.41175344563544,0,63.89055120948854,524582912
2024-03-16 13:41:13,149926.66666666666,159216.0,196.41175344563544,0,63.89055120948854,524582912
2024-03-16 13:41:24,165550.33333333334,181300.0,195.59467174119885,0,50.28079895934733,524582912
2024-03-16 13:41:35,192648.3333333333,203306.3333333333,195.59467174119885,0,63.39965661794826,518336512
2024-03-16 13:41:46,176397.33333333334,375502.0,195.0925226586101,0,63.39965661794826,518336512
2024-03-16 13:41:57,191319.66666666663,209459.3333333333,195.0925226586101,0,63.39965661794826,518336512
2024-03-16 13:42:09,72947.33333333333,77906.0,195.0925226586101,0,63.39965661794826,518336512
2024-03-16 13:42:20,206555.0,216126.66666666663,194.65604498594183,0,63.39965661794826,518336512
2024-03-16 13:42:31,221923.66666666663,235698.3333333333,194.65604498594183,0,62.81757259865949,516599808
2024-03-16 13:42:42,170508.33333333334,182179.3333333333,194.65604498594183,0,62.81757259865949,516599808
2024-03-16 13:42:53,167343.66666666666,182476.3333333333,193.77165207673664,0,62.81757259865949,516599808
2024-03-16 13:43:04,178625.66666666666,185687.0,193.77165207673664,0,62.81757259865949,516599808
2024-03-16 13:43:15,92030.33333333331,96943.66666666669,193.77165207673664,0,62.81757259865949,516599808
2024-03-16 13:43:26,181899.0,193307.66666666663,193.34937974449167,0,34.78331111111098,516599808
2024-03-16 13:43:37,187291.0,206452.66666666663,193.34937974449167,0,57.55808813970632,512122880
2024-03-16 13:43:48,71668.33333333333,262168.0,193.3998161764705,0,57.55808813970632,512122880
2024-03-16 13:43:59,64510.66666666666,67557.33333333333,193.3998161764705,0,57.55808813970632,512122880
2024-03-16 13:44:10,127312.33333333331,141668.66666666666,193.3998161764705,0,57.55808813970632,512122880
2024-03-16 13:44:21,245026.66666666663,259996.3333333333,192.52747252747253,0,46.40852687452163,512122880
2024-03-16 13:44:32,214636.66666666663,231044.0,192.52747252747253,0,51.46472794493975,512417792
2024-03-16 13:44:43,97491.66666666669,102230.66666666669,192.52747252747253,0,51.46472794493975,512417792
2024-03-16 13:44:54,176642.66666666666,196592.0,191.81270536692224,0,51.46472794493975,512417792
2024-03-16 13:45:05,154199.66666666666,165435.33333333334,191.81270536692224,0,51.46472794493975,512417792
2024-03-16 13:45:16,196318.66666666663,395469.3333333333,191.6110304789549,0,48.94058489821894,512417792
2024-03-16 13:45:27,107715.33333333331,117687.66666666669,191.6110304789549,0,48.94058489821894,512417792
2024-03-16 13:45:38,167453.66666666666,180308.0,191.6110304789549,0,50.60686189999141,508248064
2024-03-16 13:45:50,118514.0,129745.66666666669,191.00090415913184,0,50.60686189999141,508248064
2024-03-16 13:46:01,112194.0,120005.66666666669,191.00090415913184,0,50.60686189999141,508248064
2024-03-16 13:46:12,161013.0,168997.0,191.00090415913184,0,50.60686189999141,508248064
2024-03-16 13:46:23,149568.0,160757.0,190.51369863013687,0,52.354884394443495,508248064
2024-03-16 13:46:34,137030.66666666666,149128.66666666666,190.51369863013687,0,53.504153506135,505896960
2024-03-16 13:46:45,55040.333333333336,59540.0,190.51369863013687,0,53.504153506135,505896960
2024-03-16 13:46:56,29407.666666666668,32515.0,190.2296329453893,0,53.504153506135,505896960
2024-03-16 13:47:07,173481.66666666666,177430.33333333334,190.2296329453893,0,53.504153506135,505896960
2024-03-16 13:47:18,96250.0,292172.0,190.16176470588223,0,53.504153506135,505896960
2024-03-16 13:47:29,138138.0,144858.0,190.16176470588223,0,51.68819199442491,505925632
2024-03-16 13:47:40,119915.66666666669,123043.66666666669,190.16176470588223,0,51.6881919944249,505925632
2024-03-16 13:47:51,98749.0,105751.66666666669,189.7580645161288,0,51.6881919944249,505925632
2024-03-16 13:48:02,93855.66666666669,98645.66666666669,189.7580645161288,0,51.6881919944249,505925632
2024-03-16 13:48:13,67901.33333333333,73747.33333333333,189.7580645161288,0,51.6881919944249,505925632
2024-03-16 13:48:24,35508.666666666664,36986.0,189.69799542816952,0,51.6881919944249,505925632
2024-03-16 13:48:35,38522.66666666666,39579.0,189.69799542816952,0,49.49002304388827,503836672
2024-03-16 13:48:46,146887.0,335444.0,189.3969585736757,0,49.49002304388827,503836672
2024-03-16 13:48:57,99100.0,101519.33333333331,189.3969585736757,0,49.49002304388827,503836672
2024-03-16 13:49:08,131817.66666666666,142046.33333333334,189.3969585736757,0,49.49002304388827,503836672
2024-03-16 13:49:19,46596.333333333336,236533.3333333333,189.3462406667825,0,39.96649294280937,503836672
2024-03-16 13:49:30,98381.33333333331,105882.33333333331,189.3462406667825,0,46.14238074279712,503853056
2024-03-16 13:49:41,241298.3333333333,254439.66666666663,189.3462406667825,0,46.14238074279712,503853056
2024-03-16 13:49:53,135624.66666666666,146243.66666666666,188.71176775531364,0,46.14238074279712,503853056
2024-03-16 13:50:04,106639.0,114673.0,188.71176775531364,0,46.14238074279712,503853056
2024-03-16 13:50:15,181.66666666666663,144.0,188.71176775531364,0,46.14238074279712,503853056
2024-03-16 13:50:26,106393.66666666669,110824.0,188.97270854788871,0,42.56479589412153,503853056
2024-03-16 13:50:37,159516.66666666666,168984.0,188.97270854788871,0,44.641114448859895,499965952
2024-03-16 13:50:48,172267.0,374195.3333333333,188.966843274654,0,44.641114448859895,499965952
2024-03-16 13:50:59,160952.66666666666,169723.33333333334,188.966843274654,0,44.641114448859895,499965952
2024-03-16 13:51:10,80736.66666666667,83912.66666666667,188.966843274654,0,44.641114448859895,499965952
2024-03-16 13:51:21,35328.666666666664,38938.66666666666,188.653911709562,0,36.49280109462249,499965952
2024-03-16 13:51:32,32100.33333333333,33364.666666666664,188.653911709562,0,44.8574186758667,499728384
2024-03-16 13:51:43,128671.0,136941.0,188.653911709562,0,44.85741867586668,499728384
2024-03-16 13:51:54,131079.0,135553.66666666666,188.4799016282223,0,44.8574186758667,499728384
2024-03-16 13:52:05,51361.0,53235.333333333336,188.4799016282223,0,44.8574186758667,499728384
2024-03-16 13:52:16,182398.0,370918.0,188.38104057922212,0,44.8574186758667,499728384
2024-03-16 13:52:27,93858.33333333331,105050.33333333331,188.38104057922212,0,43.2001805680954,499728384
2024-03-16 13:52:38,35907.0,38991.66666666666,188.38104057922212,0,44.41150808077487,497688576
2024-03-16 13:52:49,19718.0,23145.666666666668,187.8575025176233,0,44.41150808077487,497688576
2024-03-16 13:53:00,79845.66666666667,84928.0,187.8575025176233,0,44.41150808077487,497688576
2024-03-16 13:53:11,67746.0,71240.66666666667,187.8575025176233,0,44.41150808077487,497688576
2024-03-16 13:53:22,3376.0,11550.0,187.8575025176233,1,25.16487777777772,497688576
2024-03-16 13:53:34,354.6666666666667,282.3333333333333,0.0,1,40.82974648165178,496103424
2024-03-16 13:53:45,1025.3333333333333,0.0,0.0,1,40.82974648165178,496103424
2024-03-16 13:53:56,913.0,6414.0,0.0,1,40.82974648165178,496103424
2024-03-16 13:54:07,0.0,488.0,0.0,1,40.82974648165178,496103424
2024-03-16 13:54:18,1889.6666666666667,23760.33333333333,0.0,1,40.82974648165178,496103424
2024-03-16 13:54:29,48.0,22.0,0.0,1,29.448971876085,499605504
2024-03-16 13:54:40,1563.0,557.3333333333334,0.0,1,29.448971876085004,499605504
2024-03-16 13:54:51,4387.666666666667,27487.33333333333,0.0,1,29.448971876085,499605504
2024-03-16 13:55:02,3680.0,1023.3333333333334,0.0,1,29.448971876085,499605504
2024-03-16 13:55:13,1094.0,1718.0,0.0,1,29.448971876085004,499605504
2024-03-16 13:55:24,1827.6666666666667,10142.666666666666,0.0,1,15.784583721120889,499605504
2024-03-16 13:55:35,1790.6666666666667,2328.6666666666665,0.0,1,12.10779824815423,499453952
2024-03-16 13:55:46,609.6666666666666,1020.0,0.0,1,12.10779824815423,499453952
2024-03-16 13:55:57,997.0,1484.6666666666667,0.0,1,12.10779824815423,499453952
2024-03-16 13:56:08,1345.3333333333333,906.0,0.0,1,12.10779824815423,499453952
2024-03-16 13:56:19,274.3333333333333,1746.3333333333333,0.0,1,9.82157687671942,499453952
2024-03-16 13:56:30,40.0,488.0,0.0,1,4.532631836534936,499220480
2024-03-16 13:56:41,171.0,118.0,0.0,1,4.532631836534936,499220480
2024-03-16 13:56:53,1122.6666666666667,4359.333333333333,0.0,1,4.532631836534936,499220480
2024-03-16 13:57:04,49.333333333333336,0.0,0.0,1,4.532631836534936,499220480
2024-03-16 13:57:15,202.33333333333331,131.33333333333334,0.0,1,4.532631836534936,499220480
2024-03-16 13:57:26,643.6666666666666,144.0,0.0,1,4.811387951876935,499220480
2024-03-16 13:57:37,0.0,0.0,0.0,1,4.013358374998918,498647040
2024-03-16 13:57:48,235.66666666666663,486.6666666666667,0.0,1,4.013358374998918,498647040
2024-03-16 13:57:59,326.3333333333333,187.33333333333331,0.0,1,4.013358374998918,498647040
2024-03-16 13:58:10,176.0,66.0,0.0,1,4.013358374998918,498647040
2024-03-16 13:58:21,88.0,70.0,0.0,1,1.5783777777777963,498647040
2024-03-16 13:58:32,0.0,0.0,0.0,1,3.8821123615184985,498655232
2024-03-16 13:58:43,112.66666666666669,1504.0,0.0,1,3.8821123615184985,498655232
2024-03-16 13:58:54,255.66666666666663,1120.0,0.0,1,3.8821123615184985,498655232
2024-03-16 13:59:05,431.3333333333333,260.3333333333333,0.0,1,3.8821123615184985,498655232
2024-03-16 13:59:16,1413.3333333333333,1702.6666666666667,0.0,1,3.8821123615184985,498655232
2024-03-16 13:59:27,48.0,44.0,0.0,1,4.630312812235617,498655232
2024-03-16 13:59:38,44.0,22.0,0.0,1,3.826405173602824,498040832
2024-03-16 13:59:49,1764.6666666666667,31506.33333333333,0.0,1,3.826405173602824,498040832
2024-03-16 14:00:00,210.0,95.33333333333331,0.0,1,3.826405173602824,498040832
2024-03-16 14:00:11,0.0,0.0,0.0,1,3.826405173602824,498040832
2024-03-16 14:00:22,431.3333333333333,7317.333333333333,0.0,1,2.9275942666620414,498040832
2024-03-16 14:00:33,429.6666666666667,265.3333333333333,0.0,1,3.1774571364952817,497201152
2024-03-16 14:00:44,71.33333333333333,0.0,0.0,1,3.1774571364952817,497201152
2024-03-16 14:00:56,119.33333333333331,998.0,0.0,1,3.1774571364952817,497201152
2024-03-16 14:01:07,631.0,592.3333333333334,0.0,1,3.1774571364952817,497201152
2024-03-16 14:01:18,259.6666666666667,122.0,0.0,1,2.535571076709029,497201152
2024-03-16 14:01:29,62.0,510.0,0.0,1,4.707903546484928,497094656
2024-03-16 14:01:40,22.0,22.0,0.0,1,4.707903546484928,497094656
2024-03-16 14:01:51,49.333333333333336,0.0,0.0,1,4.707903546484928,497094656
2024-03-16 14:02:02,40.0,506.0,0.0,1,4.707903546484928,497094656
2024-03-16 14:02:13,24.666666666666668,0.0,0.0,1,4.707903546484928,497094656
2024-03-16 14:02:24,71.33333333333333,0.0,0.0,1,5.780803395959231,497094656
2024-03-16 14:02:35,1048.3333333333333,4257.666666666667,0.0,1,4.320428634733829,496824320
2024-03-16 14:02:46,1205.6666666666667,148.0,0.0,1,4.320428634733829,496824320
2024-03-16 14:02:57,461.6666666666667,44.0,0.0,1,4.320428634733829,496824320
2024-03-16 14:03:08,1310.0,2780.333333333333,0.0,1,4.320428634733829,496824320
2024-03-16 14:03:19,8892.666666666666,279025.6666666667,189.05967903711127,1,2.7853577921005157,496824320
2024-03-16 14:03:30,67406.33333333333,70530.66666666667,189.05967903711127,1,5.529632203112081,496943104
2024-03-16 14:03:41,154765.0,170638.0,189.05967903711127,0,5.529632203112081,496943104
2024-03-16 14:03:52,1457.3333333333333,3056.0,188.91514949056275,0,5.529632203112081,496943104
2024-03-16 14:04:03,354.6666666666667,348.3333333333333,188.91514949056275,0,5.529632203112081,496943104
2024-03-16 14:04:14,94988.33333333331,103572.66666666669,188.91514949056275,0,5.529632203112081,496943104
2024-03-16 14:04:25,13231.0,12658.333333333334,189.04611286832028,0,7.98691862616001,496943104
2024-03-16 14:04:36,75665.0,85755.33333333333,189.04611286832028,0,28.84055084282395,505712640
2024-03-16 14:04:47,150716.33333333334,432294.0,188.97721623860792,0,28.840550842823944,505712640
2024-03-16 14:04:58,104075.66666666669,115805.66666666669,188.97721623860792,0,28.84055084282395,505712640
2024-03-16 14:05:09,113573.33333333331,123937.66666666669,188.97721623860792,0,28.840550842823944,505712640
2024-03-16 14:05:20,90054.0,99584.0,188.64478669082524,0,52.1547357101496,505712640
2024-03-16 14:05:32,101879.66666666669,110777.66666666669,188.64478669082524,0,49.59266832064333,501555200
2024-03-16 14:05:43,64131.333333333336,71177.66666666667,188.64478669082524,0,49.59266832064333,501555200
2024-03-16 14:05:54,81072.0,88655.66666666667,188.3144685039368,0,49.59266832064333,501555200
2024-03-16 14:06:05,52785.66666666666,55818.66666666666,188.3144685039368,0,49.59266832064333,501555200
2024-03-16 14:06:16,79104.0,87504.66666666667,188.3144685039368,0,49.59266832064333,501555200
2024-03-16 14:06:27,74336.0,80416.0,188.30063756743488,0,37.27843092380988,501555200
2024-03-16 14:06:38,63798.0,72494.0,188.30063756743488,0,44.395576679687146,500035584
2024-03-16 14:06:49,20098.33333333333,290643.3333333333,188.1314118221786,0,44.395576679687146,500035584
2024-03-16 14:07:00,5204.666666666667,4929.333333333333,188.1314118221786,0,44.395576679687146,500035584
2024-03-16 14:07:11,37478.333333333336,38172.0,188.1314118221786,0,44.395576679687146,500035584
2024-03-16 14:07:22,78352.66666666667,83954.0,188.3893841166937,0,34.669430737015176,500035584
2024-03-16 14:07:33,87023.66666666667,94121.33333333331,188.3893841166937,0,43.73306520815804,495714304
2024-03-16 14:07:44,45085.333333333336,52819.66666666666,188.3893841166937,0,43.73306520815804,495714304
2024-03-16 14:07:55,56343.0,65366.333333333336,187.962813257882,0,43.73306520815804,495714304
2024-03-16 14:08:06,108895.33333333331,112397.66666666669,187.962813257882,0,43.73306520815804,495714304
2024-03-16 14:08:17,75687.33333333333,355050.6666666667,187.4761827870174,0,43.73306520815804,495714304
2024-03-16 14:08:28,45690.66666666666,50967.333333333336,187.4761827870174,0,43.81404511507393,489512960
2024-03-16 14:08:39,116247.33333333331,123367.0,187.4761827870174,0,43.81404511507393,489512960
2024-03-16 14:08:50,61564.333333333336,69265.33333333333,187.1666934705691,0,43.81404511507393,489512960
2024-03-16 14:09:02,79610.66666666667,97868.33333333331,187.1666934705691,0,43.81404511507393,489512960
2024-03-16 14:09:13,48327.333333333336,52266.0,187.1666934705691,0,43.81404511507393,489512960
2024-03-16 14:09:24,69059.66666666667,79323.66666666667,187.327779557834,0,42.39709387141985,489512960
2024-03-16 14:09:35,51489.0,54537.0,187.327779557834,0,39.50221274371807,491638784
2024-03-16 14:09:46,77960.66666666667,77579.33333333333,187.327779557834,0,39.50221274371807,491638784
2024-03-16 14:09:57,108930.0,117299.0,186.9753431216087,0,39.50221274371807,491638784
2024-03-16 14:10:08,127324.33333333331,134446.66666666666,186.9753431216087,0,39.50221274371807,491638784
2024-03-16 14:10:19,82454.33333333333,363418.6666666667,186.75640209957052,0,19.45454444444452,491638784
2024-03-16 14:10:30,29625.33333333333,31998.666666666668,186.75640209957052,0,35.393861172384526,489607168
2024-03-16 14:10:41,101939.0,107398.0,186.75640209957052,0,35.393861172384526,489607168
2024-03-16 14:10:52,23935.33333333333,27201.666666666668,186.62286257124748,0,35.393861172384526,489607168
2024-03-16 14:11:03,107590.66666666669,117024.33333333331,186.62286257124748,0,35.393861172384526,489607168
2024-03-16 14:11:14,143760.0,149316.33333333334,186.62286257124748,0,28.593274855094464,489607168
2024-03-16 14:11:25,133232.0,141950.0,186.8560964083176,0,26.419895146547983,489607168
2024-03-16 14:11:37,126729.66666666669,135052.0,186.8560964083176,0,34.82349048671865,487567360
2024-03-16 14:11:48,146453.33333333334,422167.0,186.81006111894675,0,34.82349048671865,487567360
2024-03-16 14:11:59,105065.0,115835.66666666669,186.81006111894675,0,34.82349048671865,487567360
2024-03-16 14:12:10,45335.333333333336,47453.333333333336,186.81006111894675,0,34.82349048671865,487567360
2024-03-16 14:12:22,116410.0,123026.0,186.72343749999996,0,34.401893009885775,487567360
2024-03-16 14:12:33,115.0,937.0,186.72343749999996,0,35.194433114975254,485502976
2024-03-16 14:12:44,140656.0,142734.33333333334,186.72343749999996,0,35.194433114975254,485502976
2024-03-16 14:12:55,39783.0,45863.66666666666,186.5042075736324,0,35.194433114975254,485502976
2024-03-16 14:13:06,121797.0,132617.33333333334,186.5042075736324,0,35.194433114975254,485502976
2024-03-16 14:13:17,104167.0,378525.0,186.14704513727293,0,19.72058888888897,485502976
2024-03-16 14:13:28,87097.0,92117.66666666669,186.14704513727293,0,36.46876134466002,485597184
2024-03-16 14:13:39,18782.33333333333,20998.666666666668,186.14704513727293,0,36.46876134466002,485597184
2024-03-16 14:13:50,85189.66666666667,91218.66666666669,185.9731232622797,0,36.46876134466002,485597184
2024-03-16 14:14:01,76952.66666666667,79600.33333333333,185.9731232622797,0,36.46876134466002,485597184
2024-03-16 14:14:12,49101.333333333336,53909.0,185.9731232622797,0,36.46876134466002,485597184
2024-03-16 14:14:23,166478.33333333334,176414.33333333334,185.61288088642655,0,28.157125425752614,485597184
2024-03-16 14:14:34,42811.333333333336,47160.66666666666,185.61288088642655,0,37.68651889051487,481718272
2024-03-16 14:14:45,104547.0,110734.33333333331,185.61288088642655,0,37.68651889051487,481718272
2024-03-16 14:14:56,46880.66666666666,50594.66666666666,185.5737704918031,0,37.68651889051487,481718272
2024-03-16 14:15:07,122546.66666666669,134916.0,185.5737704918031,0,37.68651889051487,481718272
2024-03-16 14:15:18,80927.66666666667,357901.0,185.56979405034312,0,38.85816132536652,481718272
2024-03-16 14:15:29,146707.33333333334,165253.0,185.56979405034312,0,35.52047856612119,479686656
2024-03-16 14:15:40,77287.66666666667,81562.66666666667,185.56979405034312,0,35.52047856612119,479686656
2024-03-16 14:15:51,45139.333333333336,54540.66666666666,185.4264125151882,0,35.52047856612119,479686656
2024-03-16 14:16:02,28171.666666666668,32769.0,185.4264125151882,0,35.52047856612119,479686656
2024-03-16 14:16:13,106859.33333333331,115404.66666666669,185.4264125151882,0,35.52047856612119,479686656
2024-03-16 14:16:24,71699.66666666667,73781.0,185.3799909255896,0,32.82625852950037,479686656
2024-03-16 14:16:35,21014.666666666668,20345.0,185.3799909255896,0,32.424298959288095,479465472
2024-03-16 14:16:47,83244.33333333333,355842.0,185.6352551558031,0,32.42429895928809,479465472
