date,rx,tx,duration,fault,ts-user-service_cpu,ts-user-service_memory
2024-03-16 13:29:04,10666.666666666666,9040.333333333334,24.47093023255814,1,22.894709897610834,693710848
2024-03-16 13:29:16,11011.666666666666,8844.666666666666,24.47093023255814,1,23.43300421982169,694370304
2024-03-16 13:29:27,4232.333333333333,3338.333333333333,24.450100300902708,1,23.43300421982169,694370304
2024-03-16 13:29:38,194.33333333333331,129.33333333333334,24.450100300902708,1,23.43300421982169,694370304
2024-03-16 13:29:49,1969.0,3267.6666666666665,24.450100300902708,1,23.43300421982169,694370304
2024-03-16 13:30:00,22.0,22.0,24.43387096774193,1,23.43300421982169,694370304
2024-03-16 13:30:11,7904.333333333333,6333.333333333333,24.43387096774193,1,23.92469682326896,694370304
2024-03-16 13:30:22,9164.666666666666,61444.0,24.41993185689949,1,21.73342012624942,694865920
2024-03-16 13:30:33,8223.0,6637.666666666667,24.41993185689949,1,21.73342012624942,694865920
2024-03-16 13:30:44,5833.0,5556.666666666667,24.41993185689949,1,21.73342012624942,694865920
2024-03-16 13:30:55,2645.6666666666665,2158.0,24.421136909527625,1,21.73342012624942,694865920
2024-03-16 13:31:06,172.33333333333334,107.33333333333331,24.421136909527625,1,11.13974444444447,694865920
2024-03-16 13:31:17,9058.0,7712.333333333333,24.421136909527625,1,18.05531304090848,696897536
2024-03-16 13:31:28,9712.666666666666,8214.666666666666,24.411320754716986,1,18.05531304090848,696897536
2024-03-16 13:31:39,8043.666666666667,6418.666666666667,24.411320754716986,1,18.05531304090848,696897536
2024-03-16 13:31:50,12634.333333333334,10111.333333333334,24.411320754716986,1,18.05531304090848,696897536
2024-03-16 13:32:01,2322.0,1900.0,24.402678571428574,1,18.05531304090848,696897536
2024-03-16 13:32:12,201.66666666666663,144.0,24.402678571428574,1,17.252020171334728,696897536
2024-03-16 13:32:23,3696.0,58875.333333333336,24.394133513149026,1,15.536021858418428,696958976
2024-03-16 13:32:34,423.6666666666667,828.6666666666666,24.394133513149026,1,15.536021858418428,696958976
2024-03-16 13:32:45,0.0,0.0,24.394133513149026,1,15.536021858418428,696958976
2024-03-16 13:32:56,7383.666666666667,5871.666666666667,24.38649425287356,1,15.536021858418428,696958976
2024-03-16 13:33:07,14426.333333333334,12352.333333333334,24.38649425287356,1,13.84105741677053,696958976
2024-03-16 13:33:18,11397.0,10447.666666666666,24.38649425287356,0,15.05387168401978,696999936
2024-03-16 13:33:29,8000.333333333333,7305.666666666667,24.378676470588232,0,15.05387168401978,696999936
2024-03-16 13:33:41,10305.333333333334,8351.0,24.378676470588232,0,15.05387168401978,696999936
2024-03-16 13:33:52,15053.0,66588.33333333333,24.32692307692308,0,15.05387168401978,696999936
2024-03-16 13:34:03,10619.0,9057.333333333334,24.32692307692308,0,15.05387168401978,696999936
2024-03-16 13:34:14,12023.666666666666,10186.666666666666,24.32692307692308,0,16.383483009309494,696999936
2024-03-16 13:34:25,6508.333333333333,5190.0,24.290243902439023,0,28.736050353784613,697270272
2024-03-16 13:34:36,12606.333333333334,10062.0,24.290243902439023,0,28.736050353784613,697270272
2024-03-16 13:34:47,12064.333333333334,10147.666666666666,24.290243902439023,0,28.736050353784613,697270272
2024-03-16 13:34:58,7542.666666666667,6903.0,24.263237979306147,0,28.736050353784613,697270272
2024-03-16 13:35:09,9787.333333333334,9157.333333333334,24.263237979306147,0,28.736050353784613,697270272
2024-03-16 13:35:20,5747.333333333333,4591.333333333333,24.263237979306147,0,30.008638513372084,699723776
2024-03-16 13:35:31,9377.0,7490.0,24.22814207650273,0,30.008638513372084,699723776
2024-03-16 13:35:42,6524.333333333333,5729.666666666667,24.22814207650273,0,30.00863851337209,699723776
2024-03-16 13:35:53,12106.333333333334,64707.66666666666,24.180211480362537,0,30.008638513372084,699723776
2024-03-16 13:36:04,6742.333333333333,6298.333333333333,24.180211480362537,0,30.008638513372084,699723776
2024-03-16 13:36:15,10273.333333333334,8252.666666666666,24.180211480362537,0,17.65801008944845,699793408
2024-03-16 13:36:26,9655.333333333334,7777.666666666667,24.13795180722892,0,17.65801008944845,699793408
2024-03-16 13:36:37,7328.333333333333,6282.0,24.13795180722892,0,17.65801008944845,699793408
2024-03-16 13:36:48,8987.0,8596.666666666666,24.13795180722892,0,17.65801008944845,699793408
2024-03-16 13:36:59,4816.333333333333,3817.3333333333335,24.093411552346566,0,17.65801008944845,699793408
2024-03-16 13:37:10,7211.0,5741.0,24.093411552346566,0,9.829088888888926,699793408
2024-03-16 13:37:21,8394.333333333334,63242.0,24.077338129496404,0,13.608849721394606,699801600
2024-03-16 13:37:32,9938.666666666666,10202.0,24.077338129496404,0,13.608849721394606,699801600
2024-03-16 13:37:43,8912.333333333334,8452.333333333334,24.077338129496404,0,13.608849721394606,699801600
2024-03-16 13:37:54,5857.0,6394.333333333333,24.04423191870891,0,13.608849721394606,699801600
2024-03-16 13:38:06,12583.333333333334,10132.0,24.04423191870891,0,13.608849721394606,699801600
2024-03-16 13:38:17,7994.666666666667,6393.333333333333,24.04423191870891,0,14.64802886265496,699887616
2024-03-16 13:38:28,10474.0,8843.333333333334,24.012946428571425,0,14.64802886265496,699887616
2024-03-16 13:38:39,10378.666666666666,8770.0,24.012946428571425,0,14.64802886265496,699887616
2024-03-16 13:38:50,11325.666666666666,10069.666666666666,24.012946428571425,0,14.64802886265496,699887616
2024-03-16 13:39:01,10210.333333333334,8167.0,23.993175074183977,0,14.64802886265496,699887616
2024-03-16 13:39:12,7193.0,5742.666666666667,23.993175074183977,0,17.822350774003766,699887616
2024-03-16 13:39:23,8722.0,62707.333333333336,23.979857819905213,0,17.54843470400501,700014592
2024-03-16 13:39:34,8252.0,7184.333333333333,23.979857819905213,0,17.54843470400501,700014592
2024-03-16 13:39:45,18881.666666666668,15138.0,23.979857819905213,0,17.54843470400501,700014592
2024-03-16 13:39:56,6489.0,5229.333333333333,23.954343971631204,0,17.54843470400501,700014592
2024-03-16 13:40:07,10430.666666666666,9266.333333333334,23.954343971631204,0,13.537593715448798,700014592
2024-03-16 13:40:18,8093.666666666667,6509.666666666667,23.954343971631204,0,13.217767191147718,700018688
2024-03-16 13:40:29,5658.666666666667,5020.0,23.936837455830386,0,13.217767191147718,700018688
2024-03-16 13:40:40,3943.6666666666665,3209.0,23.936837455830386,0,13.217767191147718,700018688
2024-03-16 13:40:51,4863.0,58590.66666666666,23.905882352941177,0,13.217767191147718,700018688
2024-03-16 13:41:02,7411.666666666667,6503.333333333333,23.905882352941177,0,10.407780034369638,700018688
2024-03-16 13:41:13,4243.333333333333,3876.3333333333335,23.905882352941177,0,7.48766952554121,700018688
2024-03-16 13:41:24,8238.0,7522.666666666667,23.882249560632687,0,12.122165736908409,700170240
2024-03-16 13:41:35,5655.666666666667,5042.0,23.882249560632687,0,12.122165736908409,700170240
2024-03-16 13:41:46,11075.0,8837.333333333334,23.882249560632687,0,12.122165736908409,700170240
2024-03-16 13:41:57,3371.0,2690.6666666666665,23.845377413692216,0,12.122165736908409,700170240
2024-03-16 13:42:09,9716.333333333334,8633.333333333334,23.845377413692216,0,13.733421003193724,700170240
2024-03-16 13:42:20,4829.0,3960.0,23.845377413692216,0,14.305429294915164,700264448
2024-03-16 13:42:31,8594.666666666666,6941.0,23.82730455075846,0,14.305429294915164,700264448
2024-03-16 13:42:42,7191.0,6673.333333333333,23.82730455075846,0,14.305429294915166,700264448
2024-03-16 13:42:53,5956.0,59372.0,23.79520348837209,0,14.305429294915164,700264448
2024-03-16 13:43:04,9105.333333333334,8319.333333333334,23.79520348837209,0,8.840722222222219,700264448
2024-03-16 13:43:15,5723.0,4597.0,23.79520348837209,0,11.449776548252276,700264448
2024-03-16 13:43:26,5740.666666666667,4561.333333333333,23.794953596287705,0,12.363185793798031,700268544
2024-03-16 13:43:37,7248.333333333333,5826.333333333333,23.794953596287705,0,12.363185793798031,700268544
2024-03-16 13:43:48,12875.666666666666,10854.666666666666,23.794953596287705,0,12.363185793798031,700268544
2024-03-16 13:43:59,3380.6666666666665,3144.6666666666665,23.778435334872977,0,12.363185793798031,700268544
2024-03-16 13:44:10,6294.666666666667,5090.0,23.778435334872977,0,9.860499225122943,700268544
2024-03-16 13:44:21,8769.666666666666,61694.0,23.75144258511252,0,9.394614396194603,700280832
2024-03-16 13:44:32,8311.0,7586.333333333333,23.75144258511252,0,9.394614396194603,700280832
2024-03-16 13:44:43,6484.333333333333,5142.0,23.75144258511252,0,9.394614396194603,700280832
2024-03-16 13:44:54,4236.333333333333,3913.6666666666665,23.739930955120823,0,9.394614396194603,700280832
2024-03-16 13:45:05,8654.666666666666,6919.0,23.739930955120823,0,8.85590065948995,700280832
2024-03-16 13:45:16,3943.6666666666665,3165.0,23.739930955120823,0,9.071996285687314,700338176
2024-03-16 13:45:27,3423.0,2668.6666666666665,23.728092783505154,0,9.071996285687314,700338176
2024-03-16 13:45:38,8086.666666666667,6961.333333333333,23.728092783505154,0,9.071996285687314,700338176
2024-03-16 13:45:50,10512.666666666666,8976.0,23.728092783505154,0,9.071996285687312,700338176
2024-03-16 13:46:01,3185.333333333333,2532.333333333333,23.705520594965677,0,9.071996285687314,700338176
2024-03-16 13:46:12,4047.6666666666665,3209.0,23.705520594965677,0,9.296475156026975,700338176
2024-03-16 13:46:23,3481.0,57408.333333333336,23.702482876712327,0,10.088102472845703,700514304
2024-03-16 13:46:34,4361.333333333333,4399.333333333333,23.702482876712327,0,10.088102472845703,700514304
2024-03-16 13:46:45,4187.333333333333,3812.6666666666665,23.702482876712327,0,10.088102472845703,700514304
2024-03-16 13:46:56,6506.666666666667,5182.0,23.672748004561,0,10.088102472845703,700514304
2024-03-16 13:47:07,968.6666666666666,740.3333333333334,23.672748004561,0,10.088102472845703,700514304
2024-03-16 13:47:18,7449.333333333333,6466.666666666667,23.672748004561,0,9.287972282636147,700563456
2024-03-16 13:47:29,5134.666666666667,4980.333333333333,23.650597269624573,0,9.287972282636147,700563456
2024-03-16 13:47:40,4025.6666666666665,3209.0,23.650597269624573,0,9.287972282636147,700563456
2024-03-16 13:47:51,5855.333333333333,59201.0,23.630323679727425,0,9.287972282636147,700563456
2024-03-16 13:48:02,5111.666666666667,4646.0,23.630323679727425,0,9.287972282636147,700563456
2024-03-16 13:48:13,5780.0,5118.666666666667,23.630323679727425,0,7.754630303618525,700563456
2024-03-16 13:48:24,3457.0,2790.0,23.613031161473085,0,7.873949915673514,700547072
2024-03-16 13:48:35,4741.0,3798.0,23.613031161473085,0,7.873949915673514,700547072
2024-03-16 13:48:46,4704.0,3762.0,23.613031161473085,0,7.873949915673514,700547072
2024-03-16 13:48:57,6645.333333333333,5226.666666666667,23.58950791855204,0,7.873949915673514,700547072
2024-03-16 13:49:08,1779.0,1417.3333333333333,23.58950791855204,0,7.873949915673514,700547072
2024-03-16 13:49:19,2646.333333333333,2126.6666666666665,23.58950791855204,0,7.930968175329647,700551168
2024-03-16 13:49:30,4692.0,3847.6666666666665,23.58606557377049,0,7.930968175329647,700551168
2024-03-16 13:49:41,10194.333333333334,8251.0,23.58606557377049,0,7.930968175329647,700551168
2024-03-16 13:49:53,3968.0,57576.66666666666,23.58554488989272,0,7.930968175329647,700551168
2024-03-16 13:50:04,8171.0,7136.333333333333,23.58554488989272,0,7.930968175329647,700551168
2024-03-16 13:50:15,179.66666666666666,144.0,23.58554488989272,0,6.254541067425056,700551168
2024-03-16 13:50:26,4981.333333333333,3954.3333333333335,23.578769057029923,0,7.5466881303830835,700551168
2024-03-16 13:50:37,2609.333333333333,2958.333333333333,23.578769057029923,0,7.5466881303830835,700551168
2024-03-16 13:50:48,9917.666666666666,8376.333333333334,23.578769057029923,0,7.5466881303830835,700551168
2024-03-16 13:50:59,174302.0,27943.0,23.55281690140845,0,7.5466881303830835,700551168
2024-03-16 13:51:10,6335.666666666667,5135.666666666667,23.55281690140845,0,5.939924856845479,700551168
2024-03-16 13:51:21,1862.6666666666667,56073.0,23.532076533483394,0,7.258290555853553,700551168
2024-03-16 13:51:32,4338.333333333333,3493.0,23.532076533483394,0,7.258290555853555,700551168
2024-03-16 13:51:43,4179.333333333333,3852.6666666666665,23.532076533483394,0,7.258290555853555,700551168
2024-03-16 13:51:54,2457.6666666666665,1955.0,23.522727272727277,0,7.258290555853555,700551168
2024-03-16 13:52:05,5449.333333333333,4321.0,23.522727272727277,0,7.258290555853555,700551168
2024-03-16 13:52:16,2462.0,1965.0,23.522727272727277,0,7.146484908494857,700551168
2024-03-16 13:52:27,8159.0,6966.333333333333,23.5,0,7.146484908494857,700551168
2024-03-16 13:52:38,2666.333333333333,3027.6666666666665,23.5,0,7.146484908494857,700551168
2024-03-16 13:52:49,12801.666666666666,10265.333333333334,23.5,0,7.146484908494857,700551168
2024-03-16 13:53:00,2423.0,1956.0,23.48283082077052,0,7.146484908494857,700551168
2024-03-16 13:53:11,3833.6666666666665,3077.0,23.48283082077052,0,3.5762222222222326,700551168
2024-03-16 13:53:22,843.0,34628.0,23.48283082077052,1,8.244215496499516,700846080
2024-03-16 13:53:34,702.6666666666666,868.3333333333334,0.0,1,8.244215496499516,700846080
2024-03-16 13:53:45,267.6666666666667,166.0,0.0,1,8.244215496499516,700846080
2024-03-16 13:53:56,150.33333333333334,85.33333333333333,0.0,1,8.244215496499516,700846080
2024-03-16 13:54:07,326.0,210.0,0.0,1,6.709852489607949,700846080
2024-03-16 13:54:18,24.666666666666668,41.333333333333336,0.0,1,6.54325604783272,700706816
2024-03-16 13:54:29,538.3333333333334,6930.333333333333,0.0,1,6.543256047832719,700706816
2024-03-16 13:54:40,44.0,94.66666666666669,0.0,1,6.543256047832719,700706816
2024-03-16 13:54:51,446.0,1561.3333333333333,0.0,1,6.543256047832719,700706816
2024-03-16 13:55:02,959.6666666666666,8747.333333333334,0.0,1,3.851397355712114,700706816
2024-03-16 13:55:13,157.66666666666666,46.66666666666666,0.0,1,3.851397355712114,700706816
2024-03-16 13:55:24,177.66666666666666,0.0,0.0,1,3.3148291712672115,700772352
2024-03-16 13:55:35,362.6666666666667,636.3333333333334,0.0,1,3.3148291712672115,700772352
2024-03-16 13:55:46,256.6666666666667,67.33333333333333,0.0,1,3.3148291712672115,700772352
2024-03-16 13:55:57,446.0,9760.0,0.0,1,3.3148291712672115,700772352
2024-03-16 13:56:08,57.0,79.0,0.0,1,2.789824311343779,700772352
2024-03-16 13:56:19,1129.3333333333333,488.3333333333333,0.0,1,2.765414458139094,700788736
2024-03-16 13:56:30,44.0,63.333333333333336,0.0,1,2.765414458139094,700788736
2024-03-16 13:56:41,0.0,0.0,0.0,1,2.765414458139094,700788736
2024-03-16 13:56:53,403.6666666666667,4274.666666666667,0.0,1,2.765414458139094,700788736
2024-03-16 13:57:04,355.6666666666667,181.0,0.0,1,2.765414458139094,700788736
2024-03-16 13:57:15,590.3333333333334,207.33333333333331,0.0,1,2.7394690906696466,700788736
2024-03-16 13:57:26,1381.0,218.0,0.0,1,2.435495629876135,700772352
2024-03-16 13:57:37,35.0,26.0,0.0,1,2.435495629876135,700772352
2024-03-16 13:57:48,221.0,182.33333333333331,0.0,1,2.435495629876135,700772352
2024-03-16 13:57:59,435.6666666666667,1145.3333333333333,0.0,1,2.435495629876135,700772352
2024-03-16 13:58:10,528.6666666666666,353.0,0.0,1,2.435495629876135,700772352
2024-03-16 13:58:21,49.333333333333336,0.0,0.0,1,2.2470468624799094,700772352
2024-03-16 13:58:32,202.0,2994.0,0.0,1,2.2470468624799094,700772352
2024-03-16 13:58:43,382.0,291.0,0.0,1,2.2470468624799094,700772352
2024-03-16 13:58:54,1268.6666666666667,14745.333333333334,0.0,1,2.2470468624799094,700772352
2024-03-16 13:59:05,350.6666666666667,227.66666666666663,0.0,1,2.2470468624799094,700772352
2024-03-16 13:59:16,66.0,48.0,0.0,1,2.426528921248833,700833792
2024-03-16 13:59:27,93.0,37.333333333333336,0.0,1,2.426528921248833,700833792
2024-03-16 13:59:38,258.3333333333333,145.33333333333334,0.0,1,2.426528921248833,700833792
2024-03-16 13:59:49,197.66666666666663,185.0,0.0,1,2.426528921248833,700833792
2024-03-16 14:00:00,772.3333333333334,12714.0,0.0,1,2.426528921248833,700833792
2024-03-16 14:00:11,0.0,0.0,0.0,1,1.927331258924917,700833792
2024-03-16 14:00:22,233.0,144.0,0.0,1,1.994614170303596,700833792
2024-03-16 14:00:33,414.3333333333333,3576.333333333333,0.0,1,1.994614170303596,700833792
2024-03-16 14:00:44,72358.0,1124.3333333333333,0.0,1,1.994614170303596,700833792
2024-03-16 14:00:56,86656.66666666667,5753.333333333333,0.0,1,1.994614170303596,700833792
2024-03-16 14:01:07,128.33333333333334,41.333333333333336,0.0,1,1.994614170303596,700833792
2024-03-16 14:01:18,342.6666666666667,210.0,0.0,1,1.6900789321696283,700833792
2024-03-16 14:01:29,682.6666666666666,14176.666666666666,0.0,1,1.6900789321696283,700833792
2024-03-16 14:01:40,0.0,0.0,0.0,1,1.6900789321696283,700833792
2024-03-16 14:01:51,24.666666666666668,0.0,0.0,1,1.6900789321696283,700833792
2024-03-16 14:02:02,311.3333333333333,187.0,0.0,1,1.6900789321696283,700833792
2024-03-16 14:02:13,139.66666666666666,89.33333333333333,0.0,1,1.819615724736621,700833792
2024-03-16 14:02:24,287.6666666666667,534.6666666666666,0.0,1,2.0563976741841428,700833792
2024-03-16 14:02:35,355.3333333333333,304.3333333333333,0.0,1,2.0563976741841423,700833792
2024-03-16 14:02:46,201.66666666666663,188.0,0.0,1,2.0563976741841423,700833792
2024-03-16 14:02:57,22.0,488.0,0.0,1,2.0563976741841423,700833792
2024-03-16 14:03:08,135.33333333333334,73.33333333333333,0.0,1,2.0563976741841423,700833792
2024-03-16 14:03:19,285.6666666666667,241.0,0.0,1,2.217169141172048,700837888
2024-03-16 14:03:30,4132.0,2965.333333333333,23.466954824316787,1,2.2171691411720467,700837888
2024-03-16 14:03:41,2504.333333333333,1996.3333333333333,23.466954824316787,0,2.217169141172048,700837888
2024-03-16 14:03:52,3566.0,58695.333333333336,23.45735785953177,0,2.217169141172048,700837888
2024-03-16 14:04:03,459.0,389.6666666666667,23.45735785953177,0,1.752194898850835,700837888
2024-03-16 14:04:14,5061.666666666667,4076.0,23.45735785953177,0,1.519581915150751,700837888
2024-03-16 14:04:25,4870.0,3912.0,23.46577629382304,0,2.86103977478307,700846080
2024-03-16 14:04:36,4751.0,3865.6666666666665,23.46577629382304,0,2.86103977478307,700846080
2024-03-16 14:04:47,2562.0,2081.333333333333,23.46577629382304,0,2.86103977478307,700846080
2024-03-16 14:04:58,6276.666666666667,5135.666666666667,23.45372429127293,0,2.86103977478307,700846080
2024-03-16 14:05:09,4745.0,3821.6666666666665,23.45372429127293,0,2.7540313345746683,700846080
2024-03-16 14:05:20,5535.333333333333,4505.0,23.45372429127293,0,6.891884014647606,698839040
2024-03-16 14:05:32,6272.666666666667,5064.0,23.43087173792337,0,6.891884014647606,698839040
2024-03-16 14:05:43,3508.333333333333,3331.0,23.43087173792337,0,6.891884014647606,698839040
2024-03-16 14:05:54,7239.666666666667,61329.66666666666,23.41934589800443,0,6.891884014647606,698839040
2024-03-16 14:06:05,2139.0,1685.0,23.41934589800443,0,9.865744689776664,698839040
2024-03-16 14:06:16,4372.666666666667,3187.0,23.41934589800443,0,8.638005268145657,698859520
2024-03-16 14:06:27,1649.6666666666667,1323.0,23.40983379501385,0,8.638005268145657,698859520
2024-03-16 14:06:38,1670.6666666666667,2218.0,23.40983379501385,0,8.638005268145657,698859520
2024-03-16 14:06:49,4154.666666666667,3325.333333333333,23.40983379501385,0,8.638005268145657,698859520
2024-03-16 14:07:00,6330.666666666667,5065.666666666667,23.39670907079646,0,8.638005268145657,698859520
2024-03-16 14:07:11,818.3333333333334,655.0,23.39670907079646,0,7.233216000000084,698859520
2024-03-16 14:07:22,8689.333333333334,62541.0,23.38107734806629,0,18.29468393406993,703614976
2024-03-16 14:07:33,12228.0,10340.333333333334,23.38107734806629,0,18.294683934069933,703614976
2024-03-16 14:07:44,3423.333333333333,2751.6666666666665,23.38107734806629,0,18.29468393406993,703614976
2024-03-16 14:07:55,2420.0,1979.6666666666667,23.359193815571505,0,18.29468393406993,703614976
2024-03-16 14:08:06,168.33333333333334,117.33333333333331,23.359193815571505,0,14.635543872990011,703614976
2024-03-16 14:08:17,4936.0,4525.666666666667,23.359193815571505,0,18.05614097543615,703602688
2024-03-16 14:08:28,1626.6666666666667,1765.6666666666667,23.359762824048538,0,18.05614097543615,703602688
2024-03-16 14:08:39,5585.333333333333,4952.666666666667,23.359762824048538,0,18.05614097543615,703602688
2024-03-16 14:08:50,781.3333333333334,633.0,23.359762824048538,0,18.05614097543615,703602688
2024-03-16 14:09:02,3085.333333333333,2522.333333333333,23.349999999999994,0,18.05614097543615,703602688
2024-03-16 14:09:13,5755.333333333333,4616.333333333333,23.349999999999994,0,14.31380513448839,703602688
2024-03-16 14:09:24,1462.3333333333333,56875.66666666666,23.33521475770925,0,7.3315976200447,703606784
2024-03-16 14:09:35,6187.666666666667,5387.666666666667,23.33521475770925,0,7.331597620044699,703606784
2024-03-16 14:09:46,4644.0,3776.0,23.33521475770925,0,7.331597620044699,703606784
2024-03-16 14:09:57,1030.0,1316.0,23.32971412864211,0,7.331597620044699,703606784
2024-03-16 14:10:08,4053.0,3260.333333333333,23.32971412864211,0,7.519680602733355,703606784
2024-03-16 14:10:19,2477.0,2083.0,23.32971412864211,0,11.395379961499676,703692800
2024-03-16 14:10:30,2495.333333333333,1962.6666666666667,23.332280219780216,0,11.395379961499676,703692800
2024-03-16 14:10:41,3988.6666666666665,3187.0,23.332280219780216,0,11.395379961499676,703692800
2024-03-16 14:10:52,7750.0,62787.333333333336,23.322270981897965,0,11.395379961499676,703692800
2024-03-16 14:11:03,5264.0,5051.666666666667,23.322270981897965,0,8.886465486142939,703692800
2024-03-16 14:11:14,2738.0,3067.0,23.322270981897965,0,8.622466666666798,703692800
2024-03-16 14:11:25,149.0,153.0,23.33734939759036,0,14.014365715112124,703864832
2024-03-16 14:11:37,1746.0,1383.3333333333333,23.33734939759036,0,14.014365715112124,703864832
2024-03-16 14:11:48,1029.3333333333333,1363.0,23.33734939759036,0,14.014365715112124,703864832
2024-03-16 14:11:59,5664.666666666667,5439.0,23.323264078731547,0,14.014365715112124,703864832
2024-03-16 14:12:10,2410.0,1969.0,23.323264078731547,0,12.495134856110315,703864832
2024-03-16 14:12:22,2771.0,59369.66666666666,23.317722555980332,0,20.75835040325321,710139904
2024-03-16 14:12:33,6838.666666666667,5902.0,23.317722555980332,0,20.75835040325321,710139904
2024-03-16 14:12:44,3476.333333333333,3195.0,23.317722555980332,0,20.758350403253207,710139904
2024-03-16 14:12:55,1230.3333333333333,1478.3333333333333,23.30513100436681,0,20.758350403253207,710139904
2024-03-16 14:13:06,1680.0,1317.3333333333333,23.30513100436681,0,25.100624447475287,710139904
2024-03-16 14:13:17,2389.0,1899.0,23.30513100436681,0,18.27556808532329,710135808
2024-03-16 14:13:28,7091.0,5741.0,23.292962356792135,0,18.27556808532329,710135808
2024-03-16 14:13:39,4029.6666666666665,4117.0,23.292962356792135,0,18.27556808532329,710135808
2024-03-16 14:13:50,5576.333333333333,4573.333333333333,23.292962356792135,0,18.27556808532329,710135808
2024-03-16 14:14:01,4069.0,3216.333333333333,23.27516322089227,0,18.27556808532329,710135808
2024-03-16 14:14:12,2474.0,2471.0,23.27516322089227,0,18.27556808532329,710135808
2024-03-16 14:14:23,7755.0,61877.333333333336,23.25312840043525,0,7.230186519426291,701857792
2024-03-16 14:14:34,2151.6666666666665,2221.333333333333,23.25312840043525,0,7.230186519426289,701857792
2024-03-16 14:14:45,10447.333333333334,8464.0,23.25312840043525,0,7.230186519426289,701857792
2024-03-16 14:14:56,6425.666666666667,5165.0,23.243474714518754,0,7.230186519426289,701857792
2024-03-16 14:15:07,2418.0,1943.0,23.243474714518754,0,7.230186519426289,701857792
2024-03-16 14:15:18,3298.333333333333,2714.333333333333,23.243474714518754,0,7.300095725641892,702136320
2024-03-16 14:15:29,1788.0,2274.0,23.235869565217385,0,7.300095725641892,702136320
2024-03-16 14:15:40,3207.333333333333,2554.0,23.235869565217385,0,7.300095725641892,702136320
2024-03-16 14:15:51,4125.666666666667,59166.0,23.23008130081301,0,7.300095725641892,702136320
2024-03-16 14:16:02,2782.0,2200.6666666666665,23.23008130081301,0,7.300095725641892,702136320
2024-03-16 14:16:13,7479.0,6479.666666666667,23.23008130081301,0,6.100245791978994,702136320
2024-03-16 14:16:24,1160.3333333333333,1390.3333333333333,23.21915584415584,0,5.897182050022874,701878272
2024-03-16 14:16:35,3989.6666666666665,3212.333333333333,23.21915584415584,0,5.897182050022874,701878272
2024-03-16 14:16:47,5491.333333333333,4431.0,23.21915584415584,0,5.897182050022874,701878272
